name,id,nametype,recclass,fall,year,reclat,reclong,GeoLocation,mass (kg)
Northwest Africa 1812,17492,1,363,1,2002.0,,,,0.013099999999999999
Northwest Africa 1813,17493,1,109,1,2002.0,,,,0.07
Northwest Africa 1814,17494,1,23,1,1999.0,,,,0.156
Northwest Africa 1817,17495,1,421,1,2003.0,,,,0.728
Northwest Africa 1818,17496,1,250,1,2002.0,,,,0.042
Northwest Africa 1819,17497,1,197,1,2003.0,,,,0.0684
Northwest Africa 1820,17498,1,374,1,2003.0,,,,8.364
Northwest Africa 1821,17499,1,68,1,2003.0,,,,0.040100000000000004
Northwest Africa 1822,17500,1,184,1,2003.0,,,,3.053
Northwest Africa 1823,17501,1,378,1,2003.0,,,,2.027
Northwest Africa 1824,17502,1,327,1,2002.0,,,,0.277
Northwest Africa 1825,17503,1,327,1,2002.0,,,,0.1034
Northwest Africa 1826,17504,1,109,1,2003.0,,,,0.5
Northwest Africa 1827,17505,1,425,1,2003.0,,,,0.877
Northwest Africa 1828,17506,1,107,1,2002.0,,,,0.0161
Northwest Africa 1834,30783,1,462,1,2002.0,,,,0.0202
Northwest Africa 1835,30784,1,103,1,2002.0,,,,0.0288
Northwest Africa 1836,30785,1,103,1,2002.0,,,,1.102
Northwest Africa 1837,30786,1,175,1,2003.0,,,,0.045
Northwest Africa 1838,30787,1,276,1,2003.0,,,,0.0221
Northwest Africa 1839,30788,1,338,1,2003.0,,,,0.12179999999999999
Northwest Africa 184,17507,1,333,1,2000.0,,,,0.294
Northwest Africa 1840,30789,1,101,1,2003.0,,,,0.1328
Northwest Africa 1841,30790,1,462,1,2003.0,,,,0.032299999999999995
Northwest Africa 1842,30791,1,319,1,2003.0,,,,0.0705
Northwest Africa 1851,17508,1,333,1,2002.0,,,,0.736
Northwest Africa 1852,30792,1,175,1,2002.0,,,,0.2226
Northwest Africa 1853,30793,1,135,1,2002.0,,,,0.1041
Northwest Africa 1854,30794,1,135,1,2002.0,,,,0.316
Northwest Africa 1855,30795,1,345,1,2002.0,,,,0.282
Northwest Africa 1856,30796,1,191,1,2002.0,,,,0.0708
Northwest Africa 1857,30797,1,333,1,2002.0,,,,0.316
Northwest Africa 1858,17509,1,135,1,2003.0,,,,0.6478400000000001
Northwest Africa 1877,17510,1,69,1,2003.0,,,,0.312
Northwest Africa 1878,17511,1,421,1,2000.0,,,,0.042
Northwest Africa 1879,17512,1,425,1,2003.0,,,,1.624
Northwest Africa 1880,17513,1,68,1,2002.0,,,,0.007
Northwest Africa 1881,17514,1,371,1,2002.0,,,,0.013
Northwest Africa 1882,17515,1,425,1,2002.0,,,,4.438
Northwest Africa 1883,17516,1,184,1,2002.0,,,,1.109
Northwest Africa 1884,17517,1,182,1,2002.0,,,,0.327
Northwest Africa 1885,17518,1,327,1,2002.0,,,,0.289
Northwest Africa 1886,17519,1,378,1,2002.0,,,,0.053
Northwest Africa 1887,17520,1,191,1,2002.0,,,,0.35
Northwest Africa 1888,17521,1,250,1,2002.0,,,,0.28
Northwest Africa 1889,17522,1,319,1,2002.0,,,,0.246
Northwest Africa 1890,17523,1,333,1,2002.0,,,,0.392
Northwest Africa 1891,17524,1,184,1,2002.0,,,,0.148
Northwest Africa 1892,17525,1,333,1,2002.0,,,,0.115
Northwest Africa 1893,17526,1,333,1,2002.0,,,,0.034
Northwest Africa 1894,17527,1,333,1,2002.0,,,,0.076
Northwest Africa 1895,17528,1,103,1,2002.0,,,,0.244
Northwest Africa 1896,17529,1,327,1,2002.0,,,,0.178
Northwest Africa 1897,17530,1,374,1,2002.0,,,,0.109
Northwest Africa 1898,17531,1,333,1,2002.0,,,,0.21
Northwest Africa 1899,17532,1,369,1,2002.0,,,,0.069
Northwest Africa 1900,17533,1,319,1,2002.0,,,,1.1
Northwest Africa 1901,17534,1,333,1,2002.0,,,,0.567
Northwest Africa 1902,17535,1,333,1,2002.0,,,,1.825
Northwest Africa 1903,17536,1,175,1,2002.0,,,,0.692
Northwest Africa 1904,17537,1,184,1,2002.0,,,,0.152
Northwest Africa 1905,17538,1,37,1,2002.0,,,,0.994
Northwest Africa 1906,17539,1,452,1,2003.0,,,,0.56
Northwest Africa 1907,17540,1,37,1,2003.0,,,,0.476
Northwest Africa 1908,17541,1,107,1,2002.0,,,,0.98
Northwest Africa 1909,17542,1,108,1,2002.0,,,,1.2
Northwest Africa 1910,17543,1,97,1,2003.0,,,,0.305
Northwest Africa 1911,17544,1,435,1,2003.0,,,,0.05307
Northwest Africa 1912,17545,1,423,1,2003.0,,,,0.013529999999999999
Northwest Africa 1913,17546,1,462,1,2002.0,,,,0.731
Northwest Africa 1914,17547,1,197,1,2002.0,,,,0.628
Northwest Africa 1918,32470,1,103,1,2003.0,,,,0.136
Northwest Africa 1923,32475,1,103,1,2003.0,,,,0.112
Northwest Africa 1924,32476,1,64,1,2001.0,,,,0.255
Northwest Africa 1925,17548,1,103,1,2002.0,,,,0.086
Northwest Africa 1926,17549,1,464,1,2003.0,,,,0.037
Northwest Africa 1927,17550,1,414,1,2003.0,,,,0.0143
Northwest Africa 1928,17551,1,378,1,2003.0,,,,0.1536
Northwest Africa 1929,32477,1,197,1,2003.0,,,,0.9223
Northwest Africa 1930,17552,1,345,1,2003.0,,,,7.5
Northwest Africa 1931,17553,1,184,1,2003.0,,,,0.267
Northwest Africa 1932,17554,1,345,1,2003.0,,,,0.125
Northwest Africa 1933,17555,1,345,1,2003.0,,,,1.018
Northwest Africa 1934,17556,1,64,1,2003.0,,,,8.0
Northwest Africa 1935,17557,1,369,1,2003.0,,,,0.581
Northwest Africa 1936,17558,1,175,1,2003.0,,,,2.146
Northwest Africa 1937,17559,1,377,1,2003.0,,,,0.0428
Northwest Africa 1938,17560,1,64,1,2003.0,,,,0.0206
Northwest Africa 1939,17561,1,197,1,2003.0,,,,0.1004
Northwest Africa 1940,17562,1,64,1,2003.0,,,,1.131
Northwest Africa 1941,17563,1,333,1,2003.0,,,,16.0
Northwest Africa 1942,17564,1,197,1,2002.0,,,,0.457
Northwest Africa 1943,17565,1,197,1,2002.0,,,,1.22
Northwest Africa 1944,17566,1,175,1,2001.0,,,,0.632
Northwest Africa 1945,17567,1,345,1,2003.0,,,,0.242
Northwest Africa 1946,17568,1,374,1,2003.0,,,,0.301
Northwest Africa 1947,17569,1,319,1,2003.0,,,,0.063
Northwest Africa 1948,17570,1,378,1,2003.0,,,,0.116
Northwest Africa 1949,17571,1,97,1,2003.0,,,,1.4
Northwest Africa 1950,17572,1,413,1,2001.0,,,,0.812
Northwest Africa 1951,17573,1,425,1,2003.0,,,,17.0
Northwest Africa 1952,30798,1,333,1,2001.0,,,,0.636
Northwest Africa 1955,30799,1,123,1,2002.0,,,,2.0
Northwest Africa 1957,30800,1,327,1,2002.0,,,,6.593
Northwest Africa 1958,30801,1,333,1,2003.0,,,,0.244
Northwest Africa 1959,30802,1,378,1,2003.0,,,,0.209
Northwest Africa 1960,30803,1,184,1,2003.0,,,,0.206
Northwest Africa 1961,30804,1,414,1,2003.0,,,,0.288
Northwest Africa 1962,30805,1,190,1,2003.0,,,,0.15
Northwest Africa 1963,30806,1,333,1,2003.0,,,,0.146
Northwest Africa 1964,30807,1,333,1,2003.0,,,,0.14
Northwest Africa 1965,30808,1,138,1,2003.0,,,,0.118
Northwest Africa 1966,30809,1,109,1,2003.0,,,,0.0855
Northwest Africa 1967,30810,1,333,1,2003.0,,,,0.0829
Northwest Africa 1968,30811,1,333,1,2003.0,,,,0.0804
Northwest Africa 1969,30812,1,333,1,2003.0,,,,0.07440000000000001
Northwest Africa 1970,30813,1,190,1,2003.0,,,,0.0685
Northwest Africa 1971,30814,1,333,1,2003.0,,,,0.06620000000000001
Northwest Africa 1972,30815,1,375,1,2003.0,,,,0.06420000000000001
Northwest Africa 1973,30816,1,333,1,2003.0,,,,0.0572
Northwest Africa 1974,30817,1,372,1,2003.0,,,,0.0391
Northwest Africa 1975,30818,1,333,1,2003.0,,,,0.028399999999999998
Northwest Africa 1976,30819,1,243,1,2003.0,,,,0.06570000000000001
Northwest Africa 1977,32824,1,108,1,2003.0,,,,0.0691
Northwest Africa 1978,17574,1,109,1,2002.0,,,,0.617
Northwest Africa 1979,17575,1,423,1,2003.0,,,,5.12
Northwest Africa 1980,17576,1,108,1,2002.0,,,,0.546
Northwest Africa 1981,17577,1,109,1,2002.0,,,,0.197
Northwest Africa 1982,17578,1,425,1,2000.0,,,,0.368
Northwest Africa 1983,17579,1,319,1,2003.0,,,,0.662
Northwest Africa 1984,17580,1,319,1,2003.0,,,,1.36
Northwest Africa 1985,17581,1,332,1,2002.0,,,,0.0592
Northwest Africa 1986,17582,1,184,1,2002.0,,,,0.024
Northwest Africa 1987,17583,1,112,1,2002.0,,,,0.0711
Northwest Africa 1988,17584,1,184,1,2003.0,,,,0.0211
Northwest Africa 1990,17585,1,319,1,2002.0,,,,0.0209
Northwest Africa 1991,17586,1,333,1,2001.0,,,,0.2496
Northwest Africa 1992,17587,1,327,1,2002.0,,,,0.1995
Northwest Africa 1993,32826,1,191,1,2003.0,,,,1.67
Northwest Africa 1994,17588,1,241,1,2001.0,,,,0.0344
Northwest Africa 1995,17589,1,327,1,2001.0,,,,0.0474
Northwest Africa 1996,17590,1,327,1,2001.0,,,,0.0858
Northwest Africa 1997,17591,1,318,1,2002.0,,,,0.06470000000000001
Northwest Africa 1998,17592,1,182,1,2002.0,,,,0.116
Northwest Africa 1999,17593,1,175,1,2002.0,,,,0.12919999999999998
Northwest Africa 2000,17594,1,184,1,2002.0,,,,1.981
Northwest Africa 2002,17595,1,332,1,2001.0,,,,0.191
Northwest Africa 2003,17596,1,319,1,2002.0,,,,1.877
Northwest Africa 2004,17597,1,319,1,2002.0,,,,0.252
Northwest Africa 2005,17598,1,175,1,2002.0,,,,0.506
Northwest Africa 2006,17599,1,184,1,2002.0,,,,0.838
Northwest Africa 2007,17600,1,184,1,1999.0,,,,0.8222999999999999
Northwest Africa 2008,17601,1,327,1,2002.0,,,,0.1418
Northwest Africa 2009,17602,1,332,1,2001.0,,,,1.22
Northwest Africa 2010,32828,1,184,1,2003.0,,,,0.1454
Northwest Africa 2011,17603,1,319,1,2002.0,,,,0.1365
Northwest Africa 2012,17604,1,327,1,2002.0,,,,0.0883
Northwest Africa 2013,17605,1,327,1,2002.0,,,,0.1638
Northwest Africa 2014,17606,1,175,1,2002.0,,,,0.255
Northwest Africa 2015,17607,1,175,1,2002.0,,,,0.544
Northwest Africa 2016,17608,1,175,1,2003.0,,,,0.215
Northwest Africa 2018,32829,1,200,1,2001.0,,,,0.4
Northwest Africa 2019,17610,1,414,1,2003.0,,,,0.534
Northwest Africa 2020,32481,1,327,1,2002.0,,,,0.0942
Northwest Africa 2092,30866,1,383,1,2003.0,,,,0.32
Northwest Africa 2033,32482,1,265,1,2003.0,,,,16.5
Northwest Africa 2037,30840,1,68,1,2002.0,,,,0.008400000000000001
Northwest Africa 2038,30841,1,68,1,2002.0,,,,0.8
Northwest Africa 2040,32845,1,352,1,2003.0,,,,1.2
Northwest Africa 2041,32846,1,430,1,2003.0,,,,4.5
Northwest Africa 2042,30842,1,414,1,2003.0,,,,0.7
Northwest Africa 2044,32848,1,64,1,2003.0,,,,0.661
Northwest Africa 2045,30843,1,366,1,2003.0,,,,0.019
Northwest Africa 2046,17612,1,413,1,2003.0,,,,0.063
Northwest Africa 2048,32850,1,68,1,2003.0,,,,0.0445
Northwest Africa 2055,30844,1,175,1,2003.0,,,,0.148
Northwest Africa 2056,30845,1,319,1,2003.0,,,,1.447
Northwest Africa 2057,30846,1,175,1,2003.0,,,,0.958
Northwest Africa 2058,17613,1,112,1,2001.0,,,,0.08009999999999998
Northwest Africa 2059,17614,1,71,1,2003.0,,,,0.036
Northwest Africa 2060,17615,1,197,1,2003.0,,,,0.985
Northwest Africa 2061,17616,1,103,1,2003.0,,,,0.135
Northwest Africa 2062,17617,1,103,1,2003.0,,,,0.0503
Northwest Africa 2063,17618,1,108,1,2003.0,,,,0.0958
Northwest Africa 2064,17619,1,107,1,2003.0,,,,0.09440000000000001
Northwest Africa 2065,17620,1,108,1,2003.0,,,,0.058
Northwest Africa 2066,17621,1,108,1,2003.0,,,,0.0582
Northwest Africa 2068,17622,1,447,1,2002.0,,,,0.134
Northwest Africa 2069,30848,1,437,1,2003.0,,,,0.044899999999999995
Northwest Africa 2070,30849,1,175,1,2002.0,,,,0.09
Northwest Africa 2071,30850,1,175,1,2002.0,,,,0.816
Northwest Africa 2072,30851,1,327,1,2002.0,,,,0.001
Northwest Africa 2073,30852,1,175,1,2002.0,,,,0.0081
Northwest Africa 2074,30853,1,327,1,2002.0,,,,0.174
Northwest Africa 2075,30854,1,319,1,2002.0,,,,0.484
Northwest Africa 2076,30855,1,327,1,2002.0,,,,0.338
Northwest Africa 2077,30856,1,175,1,2002.0,,,,0.001
Northwest Africa 2078,30857,1,184,1,2003.0,,,,0.0348
Northwest Africa 2079,17623,1,108,1,2002.0,,,,0.496
Northwest Africa 2081,30858,1,68,1,2003.0,,,,0.114
Northwest Africa 2082,30859,1,462,1,2003.0,,,,0.033
Northwest Africa 2083,32859,1,46,1,2003.0,,,,0.144
Northwest Africa 2084,30860,1,363,1,2003.0,,,,0.786
Northwest Africa 2085,30861,1,250,1,2003.0,,,,2.7
Northwest Africa 2086,30862,1,64,1,2003.0,,,,0.78
Northwest Africa 2087,30863,1,184,1,2003.0,,,,0.0351
Northwest Africa 2088,30864,1,462,1,2003.0,,,,0.252
Northwest Africa 2089,32860,1,345,1,2003.0,,,,0.429
Northwest Africa 2090,30865,1,46,1,2003.0,,,,0.875
Northwest Africa 2091,31281,1,369,1,2003.0,,,,0.58
Northwest Africa 2096,17624,1,276,1,2002.0,,,,0.922
Northwest Africa 2097,17625,1,340,1,2002.0,,,,0.158
Northwest Africa 2098,17626,1,462,1,2002.0,,,,1.333
Northwest Africa 2099,17627,1,182,1,2002.0,,,,0.124
Northwest Africa 2105,32870,1,64,1,1970.0,,,,0.168
Northwest Africa 2106,32871,1,103,1,2003.0,,,,0.322
Northwest Africa 2107,32872,1,378,1,2003.0,,,,0.491
Northwest Africa 2108,32873,1,175,1,2003.0,,,,0.385
Northwest Africa 2109,32874,1,345,1,2003.0,,,,0.0621
Northwest Africa 2110,30867,1,64,1,2003.0,,,,0.028
Northwest Africa 2111,30868,1,319,1,2003.0,,,,0.984
Northwest Africa 2112,30869,1,103,1,2003.0,,,,0.067
Northwest Africa 2114,30870,1,314,1,2003.0,,,,0.089
Northwest Africa 2115,32876,1,68,1,2003.0,,,,0.642
Northwest Africa 2117,32878,1,184,1,2002.0,,,,0.197
Northwest Africa 2118,32879,1,287,1,2002.0,,,,0.042
Northwest Africa 2119,32880,1,310,1,2002.0,,,,0.0419
Northwest Africa 2120,32881,1,298,1,2002.0,,,,0.702
Northwest Africa 2121,32882,1,50,1,2002.0,,,,0.0245
Northwest Africa 2122,32883,1,327,1,2002.0,,,,1.02
Northwest Africa 2123,32884,1,175,1,2002.0,,,,0.351
Northwest Africa 2124,32885,1,103,1,2003.0,,,,0.067
Northwest Africa 2125,32886,1,378,1,2003.0,,,,7.0
Northwest Africa 2126,32887,1,103,1,2003.0,,,,0.227
Northwest Africa 2127,32888,1,319,1,2003.0,,,,0.045
Northwest Africa 2128,32889,1,103,1,2004.0,,,,0.04
Northwest Africa 2129,32890,1,34,1,2003.0,,,,0.994
Northwest Africa 2130,32891,1,103,1,2003.0,,,,0.506
Northwest Africa 2131,32892,1,56,1,2003.0,,,,0.596
Northwest Africa 2132,32893,1,197,1,2003.0,,,,1.006
Northwest Africa 2133,32894,1,446,1,2003.0,,,,0.12
Northwest Africa 2134,32895,1,191,1,2004.0,,,,0.916
Northwest Africa 2135,32896,1,369,1,2004.0,,,,0.421
Northwest Africa 2136,32897,1,298,1,2004.0,,,,1.045
Northwest Africa 2137,32898,1,361,1,2004.0,,,,6.174
Northwest Africa 2138,32899,1,369,1,2003.0,,,,0.144
Northwest Africa 2139,32900,1,378,1,2003.0,,,,0.146
Northwest Africa 2140,32901,1,64,1,2003.0,,,,0.314
Northwest Africa 2141,32902,1,64,1,2003.0,,,,0.145
Northwest Africa 2142,32903,1,103,1,2003.0,,,,0.421
Northwest Africa 2152,30871,1,327,1,2004.0,,,,0.226
Northwest Africa 2153,30872,1,333,1,2004.0,,,,0.353
Northwest Africa 2154,30873,1,378,1,2004.0,,,,0.233
Northwest Africa 2155,30874,1,333,1,2004.0,,,,0.0358
Northwest Africa 2156,30875,1,333,1,2004.0,,,,0.027
Northwest Africa 2157,30876,1,184,1,2003.0,,,,0.1146
Northwest Africa 2158,30877,1,327,1,2003.0,,,,0.0096
Northwest Africa 2159,30878,1,327,1,2003.0,,,,0.089
Northwest Africa 2160,30879,1,327,1,2003.0,,,,0.0313
Northwest Africa 2161,30880,1,369,1,2003.0,,,,0.5699
Northwest Africa 2162,30881,1,184,1,2003.0,,,,0.4172
Northwest Africa 2163,33693,1,374,1,2003.0,,,,0.289
Northwest Africa 2164,30882,1,327,1,2003.0,,,,0.0635
Northwest Africa 2165,30883,1,332,1,2003.0,,,,0.0571
Northwest Africa 2166,33694,1,363,1,2003.0,,,,0.09209999999999999
Northwest Africa 2167,30884,1,327,1,2003.0,,,,0.0549
Northwest Africa 2168,30885,1,175,1,2003.0,,,,0.0184
Northwest Africa 2169,30886,1,190,1,2003.0,,,,0.0054
Northwest Africa 2170,30887,1,378,1,2003.0,,,,0.4803
Northwest Africa 2171,30888,1,310,1,2003.0,,,,0.0135
Northwest Africa 2173,30889,1,378,1,2001.0,,,,13.0
Northwest Africa 2174,30890,1,374,1,2001.0,,,,0.3
Northwest Africa 2175,30891,1,327,1,2001.0,,,,0.7
Northwest Africa 2176,47007,1,369,1,2003.0,,,,1.2
Northwest Africa 2177,44723,1,103,1,2003.0,,,,0.07479999999999999
Northwest Africa 2179,30892,1,135,1,2003.0,,,,0.36719999999999997
Northwest Africa 2180,44724,1,64,1,2002.0,,,,0.3693
Northwest Africa 2181,30893,1,333,1,2002.0,,,,0.448
Northwest Africa 2182,30894,1,190,1,2002.0,,,,0.104
Northwest Africa 2183,30895,1,138,1,2002.0,,,,0.056
Northwest Africa 2184,30896,1,138,1,2002.0,,,,0.083
Northwest Africa 2185,30897,1,175,1,2002.0,,,,0.096
Northwest Africa 2186,30898,1,190,1,2002.0,,,,0.316
Northwest Africa 2187,30899,1,47,1,2002.0,,,,0.308
Northwest Africa 2188,30900,1,175,1,2003.0,,,,0.129
Northwest Africa 2189,30901,1,371,1,2002.0,,,,0.032
Northwest Africa 2193,30902,1,333,1,2003.0,,,,0.785
Northwest Africa 2195,30903,1,360,1,2003.0,,,,0.1525
Northwest Africa 2196,30904,1,60,1,2003.0,,,,0.1417
Northwest Africa 2197,30905,1,361,1,2002.0,,,,0.293
Northwest Africa 2198,30906,1,452,1,2002.0,,,,0.038
Northwest Africa 2199,30907,1,112,1,2002.0,,,,2.0
Northwest Africa 2200,32486,1,394,1,2004.0,,,,0.552
Northwest Africa 2201,32941,1,103,1,2005.0,,,,0.027
Northwest Africa 2204,32944,1,363,1,2005.0,,,,5.587
Northwest Africa 2205,32945,1,374,1,2005.0,,,,1.247
Northwest Africa 2206,32946,1,378,1,2005.0,,,,0.182
Northwest Africa 2207,32947,1,375,1,2005.0,,,,1.06
Northwest Africa 2208,32948,1,37,1,2005.0,,,,0.243
Northwest Africa 2209,32949,1,361,1,2005.0,,,,0.146
Northwest Africa 2210,32950,1,27,1,2000.0,,,,0.074
Northwest Africa 2212,32952,1,97,1,2002.0,,,,0.322
Northwest Africa 2213,32953,1,97,1,2002.0,,,,0.125
Northwest Africa 2214,32954,1,46,1,2001.0,,,,0.34
Northwest Africa 2215,32955,1,333,1,2001.0,,,,0.289
Northwest Africa 2216,32956,1,462,1,2001.0,,,,0.345
Northwest Africa 2217,32957,1,175,1,2002.0,,,,5.656
Northwest Africa 2218,32958,1,462,1,2006.0,,,,6.05
Northwest Africa 2219,32959,1,68,1,2006.0,,,,0.26
Northwest Africa 222,17628,1,333,1,2000.0,,,,0.164
Northwest Africa 2221,32961,1,462,1,2005.0,,,,0.0376
Northwest Africa 2225,32965,1,462,1,2004.0,,,,0.04
Northwest Africa 2226,30908,1,197,1,2003.0,,,,1.004
Northwest Africa 2227,30909,1,103,1,2003.0,,,,0.302
Northwest Africa 2233,30910,1,462,1,2003.0,,,,0.167
Northwest Africa 2235,17630,1,392,1,2000.0,,,,0.064
Northwest Africa 2236,17631,1,462,1,1999.0,,,,0.0298
Northwest Africa 2237,17632,1,369,1,2001.0,,,,2.3
Northwest Africa 2238,17633,1,319,1,2003.0,,,,12.0
Northwest Africa 2239,17634,1,279,1,2002.0,,,,100.0
Northwest Africa 224,17635,1,159,1,2000.0,,,,0.148
Northwest Africa 2240,17636,1,377,1,2002.0,,,,0.42
Northwest Africa 2241,17637,1,322,1,2003.0,,,,0.19
Northwest Africa 2242,17638,1,378,1,2002.0,,,,0.124
Northwest Africa 2243,17639,1,278,1,2002.0,,,,2.0
Northwest Africa 2244,17640,1,276,1,2002.0,,,,0.29
Northwest Africa 2245,17641,1,322,1,2002.0,,,,0.28
Northwest Africa 2246,17642,1,109,1,2003.0,,,,0.011800000000000001
Northwest Africa 2247,17643,1,109,1,2003.0,,,,0.0086
Northwest Africa 2248,17644,1,378,1,2003.0,,,,0.04
Northwest Africa 2249,17645,1,319,1,2003.0,,,,0.0305
Northwest Africa 2250,17646,1,184,1,2003.0,,,,1.555
Northwest Africa 2271,30930,1,333,1,2003.0,,,,0.434
Northwest Africa 2272,30931,1,276,1,2003.0,,,,0.022
Northwest Africa 2273,30932,1,191,1,2003.0,,,,0.039
Northwest Africa 2274,30933,1,333,1,2003.0,,,,0.015
Northwest Africa 2275,30934,1,190,1,2003.0,,,,0.164
Northwest Africa 2276,30935,1,333,1,2003.0,,,,0.41
Northwest Africa 2277,30936,1,175,1,2003.0,,,,1.694
Northwest Africa 2278,30937,1,333,1,2003.0,,,,0.062
Northwest Africa 2279,30938,1,462,1,2003.0,,,,0.085
Northwest Africa 2280,30939,1,333,1,2003.0,,,,0.147
Northwest Africa 2281,30940,1,184,1,2003.0,,,,0.18
Northwest Africa 2282,30941,1,333,1,2003.0,,,,0.155
Northwest Africa 2283,30942,1,333,1,2003.0,,,,0.106
Northwest Africa 2284,30943,1,332,1,2003.0,,,,0.045899999999999996
Northwest Africa 2285,30944,1,333,1,2003.0,,,,0.126
Northwest Africa 2286,30945,1,68,1,2003.0,,,,0.082
Northwest Africa 2287,30946,1,333,1,2003.0,,,,0.0498
Northwest Africa 2288,30947,1,276,1,2003.0,,,,0.15
Northwest Africa 2289,30948,1,441,1,2003.0,,,,0.16
Northwest Africa 2290,30949,1,378,1,2003.0,,,,0.134
Northwest Africa 2291,30950,1,257,1,2003.0,,,,0.3
Northwest Africa 2292,30951,1,175,1,2003.0,,,,0.35
Northwest Africa 2293,30952,1,319,1,2003.0,,,,0.107
Northwest Africa 2294,30953,1,135,1,2003.0,,,,0.984
Northwest Africa 2295,30954,1,333,1,2003.0,,,,0.858
Northwest Africa 2296,30955,1,333,1,2003.0,,,,3.6
Northwest Africa 2297,30956,1,333,1,2003.0,,,,1.635
Northwest Africa 2298,30957,1,333,1,2003.0,,,,0.474
Northwest Africa 2299,30958,1,332,1,2003.0,,,,3.826
Northwest Africa 230,17647,1,175,1,2000.0,,,,1.548
Northwest Africa 2300,30959,1,276,1,2003.0,,,,0.144
Northwest Africa 2301,30960,1,276,1,2003.0,,,,0.167
Northwest Africa 2302,30961,1,184,1,2003.0,,,,0.0509
Northwest Africa 2303,30962,1,333,1,2003.0,,,,3.435
Northwest Africa 2304,30963,1,332,1,2003.0,,,,7.5
Northwest Africa 2305,30964,1,332,1,2003.0,,,,0.94
Northwest Africa 2306,30965,1,103,1,2002.0,,,,0.018
Northwest Africa 2307,30966,1,103,1,2004.0,,,,1.905
Northwest Africa 2319,32986,1,201,1,2002.0,,,,0.0224
Northwest Africa 2320,32987,1,407,1,2002.0,,,,0.0155
Northwest Africa 2321,32988,1,407,1,2002.0,,,,0.054200000000000005
Northwest Africa 2322,32989,1,407,1,2002.0,,,,0.023600000000000003
Northwest Africa 2323,32990,1,406,1,2002.0,,,,0.0174
Northwest Africa 2324,32991,1,404,1,2002.0,,,,0.0144
Northwest Africa 2325,32992,1,388,1,2002.0,,,,0.0287
Northwest Africa 2326,32993,1,406,1,2002.0,,,,0.0037
Northwest Africa 2327,32994,1,389,1,2002.0,,,,0.0238
Northwest Africa 2328,32995,1,407,1,2002.0,,,,0.027899999999999998
Northwest Africa 2329,32996,1,407,1,2003.0,,,,0.766
Northwest Africa 233,17648,1,333,1,2000.0,,,,0.143
Northwest Africa 2330,32997,1,404,1,2003.0,,,,0.719
Northwest Africa 2331,32998,1,249,1,2003.0,,,,0.331
Northwest Africa 2332,32999,1,201,1,2004.0,,,,0.1267
Northwest Africa 2333,33000,1,275,1,2004.0,,,,0.0125
Northwest Africa 2339,33006,1,103,1,2004.0,,,,0.0119
Northwest Africa 234,17649,1,374,1,2000.0,,,,0.042
Northwest Africa 2340,33007,1,60,1,2004.0,,,,0.0046
Northwest Africa 2341,33008,1,201,1,2004.0,,,,0.1961
Northwest Africa 2342,33009,1,406,1,2004.0,,,,0.0645
Northwest Africa 2343,33010,1,407,1,2004.0,,,,0.1449
Northwest Africa 2344,33011,1,404,1,2004.0,,,,0.0295
Northwest Africa 2345,33012,1,202,1,2004.0,,,,0.0404
Northwest Africa 2346,33013,1,406,1,2004.0,,,,0.023399999999999997
Northwest Africa 2347,33014,1,202,1,2004.0,,,,0.0381
Northwest Africa 2350,30968,1,175,1,2003.0,,,,0.1415
Northwest Africa 2351,30969,1,320,1,2003.0,,,,0.189
Northwest Africa 2352,30970,1,462,1,2004.0,,,,0.302
Northwest Africa 2353,30971,1,4,1,2004.0,,,,0.315
Northwest Africa 2354,30972,1,184,1,2002.0,,,,0.727
Northwest Africa 2355,30973,1,374,1,2002.0,,,,0.286
Northwest Africa 2356,30974,1,103,1,2004.0,,,,0.053
Northwest Africa 2357,30975,1,319,1,2002.0,,,,0.427
Northwest Africa 2358,30976,1,319,1,2002.0,,,,0.328
Northwest Africa 2359,30977,1,103,1,2004.0,,,,1.298
Northwest Africa 236,17650,1,374,1,2000.0,,,,0.119
Northwest Africa 2360,30978,1,378,1,2004.0,,,,0.056
Northwest Africa 2361,30979,1,327,1,2002.0,,,,0.263
Northwest Africa 2362,30980,1,103,1,2004.0,,,,0.252
Northwest Africa 2363,30981,1,327,1,2004.0,,,,0.12
Northwest Africa 2364,30982,1,64,1,2004.0,,,,1.493
Northwest Africa 2365,30983,1,378,1,2004.0,,,,0.258
Northwest Africa 2366,30984,1,109,1,2004.0,,,,1.239
Northwest Africa 2367,30985,1,319,1,2004.0,,,,0.168
Northwest Africa 2368,30986,1,366,1,2004.0,,,,0.17
Northwest Africa 2369,30987,1,363,1,2004.0,,,,0.22
Northwest Africa 237,17651,1,378,1,2000.0,,,,0.061
Northwest Africa 2370,30988,1,319,1,2004.0,,,,0.22719999999999999
Northwest Africa 2371,30989,1,175,1,2003.0,,,,2.95
Northwest Africa 2372,30990,1,34,1,2004.0,,,,0.44
Northwest Africa 2373,30991,1,413,1,2004.0,,,,0.018
Northwest Africa 2374,30992,1,462,1,2004.0,,,,0.031
Northwest Africa 2375,30993,1,327,1,2004.0,,,,0.544
